Customer_Name,#Purchases,Total_Sales,Average Profit % gained,First_Purchase_Date,Latest_Purchase_Date,Products_Purchased,Location_Count,Avg_delivery_time
Maris LaWare,15,2921.499999999999,36.46636143654782,2014-11-14,2017-11-06,"['Polycom SoundPoint Pro SE-225 Corded phone' 'Acco 3-Hole Punch'
 ""Global Wood Trimmed Manager's Task Chair, Khaki"" 'Xerox 191'
 'Chromcraft 48"" x 96"" Racetrack Double Pedestal Table'
 ""Global Fabric Manager's Chair, Dark Gray""
 'Riverleaf Stik-Withit Designer Note Cubes'
 'Acco Expandable Hanging Binders' ""High-Back Leather Manager's Chair""
 'Satellite Sectional Post Binders' 'Eldon Wave Desk Accessories'
 'Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup'
 'Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book'
 'Avery File Folder Labels'
 'Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive']",['Fairfield' 'Philadelphia' 'Phoenix' 'Columbus' 'Chicago' 'Los Angeles'],4.533333333333333
Mark Cousins,10,4432.138,60.03216481517428,2014-05-30,2016-11-26,"['Easy-staple paper' 'Surelock Post Binders'
 'Wilson Jones DublLock D-Ring Binders'
 'Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer'
 'Staple-based wall hangings'
 'Executive Impressions 14"" Two-Color Numerals Wall Clock'
 'Staple envelope' 'Bevis Steel Folding Chairs' 'Xerox 1909'
 'Brother DCP1000 Digital 3 in 1 Multifunction Machine']",['Mobile' 'Houston' 'New York City' 'Portland' 'Chicago'],3.8
Mark Haberlin,9,400.0159999999999,61.54595066289427,2014-02-04,2016-12-19,"['GBC Laser Imprintable Binding System Covers, Desert Sand' 'Newell 326'
 'Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red'
 'GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black' 'Xerox 1957'
 'EcoTones Memo Sheets' 'Belkin 6 Outlet Metallic Surge Strip'
 'Harbour Creations Steel Folding Chair'
 'GBC Standard Recycled Report Covers, Clear Plastic Sheets']",['New York City' 'Jackson' 'Houston' 'Escondido'],4.555555555555555
Mark Hamilton,11,2456.182,30.370306271185587,2014-07-11,2017-10-06,"['Xerox 1884' 'Global Commerce Series High-Back Swivel/Tilt Chairs'
 'Eldon Cleatmat Plus Chair Mats for High Pile Carpets' 'Cisco SPA508G'
 'Nu-Dell Executive Frame' 'Xerox 1881'
 'Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders'
 'Padded Folding Chairs, Black, 4/Carton'
 'Holmes Replacement Filter for HEPA Air Cleaner, Medium Room'
 'Adjustable Depth Letter/Legal Cart' 'Staples in misc. colors']","['Jacksonville' 'Greenwood' 'Hamilton' 'Philadelphia' 'New York City'
 'Los Angeles' 'Minneapolis' 'Chicago']",3.1818181818181817
Mark Packer,14,3206.132000000001,40.80082497999801,2014-03-30,2016-01-11,"['Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors'
 ""I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink""
 'Xerox 205' 'Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors'
 '4009 Highlighters by Sanford'
 'Cardinal Poly Pocket Divider Pockets for Ring Binders'
 'Easy-staple paper' 'Global Super Steno Chair' 'Airmail Envelopes'
 'Innergie mMini Combo Duo USB Travel Charging Kit'
 'Global Stack Chair without Arms, Black' 'Ultra Door Push Plate'
 'GBC Recycled Regency Composition Covers'
 'Boston Model 1800 Electric Pencil Sharpener, Gray']",['New York City' 'Columbus' 'Moorhead' 'Brownsville' 'Smyrna'],3.0
Mark Van Huff,15,1560.05,23.750782047746572,2014-01-20,2017-12-03,"['Bush Andora Bookcase, Maple/Graphite Gray Finish'
 'GBC Recycled Grain Textured Covers'
 'Fellowes Bankers Box Staxonsteel Drawer File/Stacking System'
 'Wirebound Service Call Books, 5 1/2"" x 4""'
 'Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak'
 'Rogers Profile Extra Capacity Storage Tub' 'Xerox 1885'
 'Tensor Brushed Steel Torchiere Floor Lamp' 'Xerox 1884'
 'Avery Triangle Shaped Sheet Lifters, Black, 2/Pack'
 'GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack'
 'Avery File Folder Labels'
 'Global Airflow Leather Mesh Back Chair, Black'
 'Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages'
 'Wilson Jones Hanging View Binder, White, 1""']","['Arlington' 'Mesa' 'Los Angeles' 'Seattle' 'New York City' 'Houston'
 'Pocatello']",4.066666666666666
Mary O'Rourke,5,922.4870000000001,25.519486898797236,2014-11-28,2017-10-19,"['Maxell 4.7GB DVD+RW 3/Pack'
 'Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors'
 'GBC Standard Recycled Report Covers, Clear Plastic Sheets'
 'Laser & Ink Jet Business Envelopes'
 'Lesro Round Back Collection Coffee Table, End Table']",['New York City' 'Freeport' 'The Colony' 'Chicago'],2.4
Mary Zewe,10,2564.906,10.518066343498026,2014-04-04,2017-03-23,"['Poly String Tie Envelopes' 'Staple magnet'
 'Computer Printout Index Tabs' 'GBC Wire Binding Combs'
 'Stacking Tray, Side-Loading, Legal, Smoke' 'Avery Non-Stick Binders'
 'Premier Electric Letter Opener' 'Belkin F5C206VTEL 6 Outlet Surge'
 'Belkin Standard 104 key USB Keyboard'
 'Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind']",['Redlands' 'Reading' 'Arlington' 'Los Angeles' 'New York City' 'Seattle'],3.9
MaryBeth Skach,7,475.65599999999995,27.281800921871174,2014-11-04,2016-10-22,"['Executive Impressions 12"" Wall Clock'
 'Pressboard Hanging Data Binders for Unburst Sheets'
 'PNY Rapid USB Car Charger - Black'
 'Iceberg OfficeWorks 42"" Round Tables' 'Xerox 1986'
 'Prang Drawing Pencil Set' 'Linden 12"" Wall Clock With Oak Frame']",['San Diego' 'Fairfield' 'Conway' 'Seattle'],3.0
Mathew Reese,6,639.178,27.6704868786713,2014-09-03,2017-08-27,"['Seth Thomas 16"" Steel Case Clock' 'Iris Project Case' 'GE 30522EE2'
 'DXL Angle-View Binders with Locking Rings by Samsill'
 'GBC VeloBinder Strips' 'Easy-staple paper']",['Philadelphia' 'New York City' 'Houston' 'Seattle'],3.3333333333333335
Matt Abelman,34,4299.161,53.79815063852557,2014-08-08,2017-10-27,"['Easy-staple paper' 'Prang Colored Pencils'
 'Spigen Samsung Galaxy S5 Case Wallet' 'Avery 486'
 'Hewlett Packard 610 Color Digital Copier / Printer'
 'Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”'
 'Xerox 1883'
 'While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle'
 'Staple-on labels' 'Sharp 1540cs Digital Laser Copier'
 'Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets'
 'Globe Weis Peel & Seel First Class Envelopes'
 'Nu-Dell Float Frame 11 x 14 1/2' 'Motorola Droid Maxx' 'Xerox 1887'
 'Mophie Juice Pack Helium for iPhone'
 'Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags'
 'Xerox 1979' 'Xerox 1977' 'Xerox 1884'
 'Logitech G35 7.1-Channel Surround Sound Headset'
 'Rush Hierlooms Collection 1"" Thick Stackable Bookcases'
 'Tensor ""Hersey Kiss"" Styled Floor Lamp' 'Xerox 197'
 'Hon Non-Folding Utility Tables'
 'Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White'
 'Avery 515' 'Pizazz Global Quick File' 'Maxell 4.7GB DVD+R 5/Pack'
 'Staple-based wall hangings' 'OIC Stacking Trays' 'Xerox 207'
 'Newell 307'
 'Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book']","['Houston' 'Chicago' 'New York City' 'Philadelphia' 'Trenton'
 'Los Angeles' 'Everett' 'Sheboygan' 'Jackson']",3.0
Matt Collins,11,1303.893,18.6240478534869,2014-12-02,2017-12-03,"['Fellowes Black Plastic Comb Bindings' 'Hot File 7-Pocket, Floor Stand'
 'Avery 513'
 'Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System'
 'Xerox 1891' 'Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector'
 'GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""'
 'Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4'
 'Belkin 19"" Center-Weighted Shelf, Gray' 'Staple holder'
 'Strathmore Photo Mount Cards']","['Cincinnati' 'Los Angeles' 'Philadelphia' 'San Jose' 'Fayetteville'
 'Seattle' 'Chicago' 'Fremont']",4.545454545454546
Matt Collister,17,2426.067,31.6982612714663,2014-05-20,2017-11-09,"['Kensington 4 Outlet MasterPiece Compact Power Control Center'
 'Bose SoundLink Bluetooth Speaker'
 'Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box'
 'Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black'
 'Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset'
 'KeyTronic\xa0KT400U2 -\xa0Keyboard\xa0- Black' 'Avery 520'
 'Bretford CR4500 Series Slim Rectangular Table' 'Avery 52'
 'Southworth 25% Cotton Granite Paper & Envelopes'
 'Master Caster Door Stop, Brown'
 'Acco Clips to Go Binder Clips, 24 Clips in Two Sizes'
 'Contemporary Borderless Frame' 'Xerox 213'
 'SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card'
 'Rogers Profile Extra Capacity Storage Tub'
 'DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size']",['Perth Amboy' 'Coachella' 'Arlington' 'Grand Rapids' 'San Marcos' 'Utica'],4.117647058823529
Matt Connell,18,2258.192,17.780113908568097,2014-03-19,2017-09-09,"['Balt Solid Wood Rectangular Table'
 'Hon 4070 Series Pagoda Round Back Stacking Chairs'
 'Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack'
 'Sterilite Officeware Hinged File Box' 'Newell 341'
 'Cisco 8x8 Inc. 6753i IP Business Phone System' 'Avery 501'
 'Crate-A-Files' 'Avery Flip-Chart Easel Binder, Black'
 'Eldon Wave Desk Accessories' 'Document Clip Frames'
 'Logitech\xa0Wireless Boombox Speaker - portable - wireless, wired'
 'Neat Ideas Personal Hanging Folder Files, Black' 'HTC One'
 'Howard Miller 11-1/2"" Diameter Brentwood Wall Clock'
 'Microsoft Wireless Mobile Mouse 4000'
 'Tyvek  Top-Opening Peel & Seel Envelopes, Plain White'
 'Harbour Creations Steel Folding Chair']","['Detroit' 'Houston' 'Los Angeles' 'Philadelphia' 'Lakeland' 'Chicago'
 'Jacksonville']",2.888888888888889
Matt Hagelstein,6,1252.8000000000002,24.74903142686304,2015-12-05,2017-07-28,"['Zipper Ring Binder Pockets' 'Super Decoflex Portable Personal File'
 'Wilson Electronics DB Pro Signal Booster'
 'Executive Impressions 14"" Contract Wall Clock'
 'Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book'
 'GBC Recycled VeloBinder Covers']",['San Francisco' 'San Diego' 'Cincinnati' 'Houston'],3.6666666666666665
Matthew Clasen,8,795.154,34.428395256662725,2014-11-28,2017-06-24,"['Xerox 214' 'SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card'
 'Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear'
 'Fellowes Officeware Wire Shelving'
 'Avery Heavy-Duty EZD  Binder With Locking Rings'
 'Ibico Hi-Tech Manual Binding System' 'Xerox 1971'
 'Laser & Ink Jet Business Envelopes']",['Saint Louis' 'Los Angeles' 'Decatur' 'Richmond'],5.0
Matthew Grinstein,14,3785.276,26.078553427267234,2014-08-09,2017-12-01,"['Stockwell Gold Paper Clips' 'Cisco Unified IP Phone 7945G VoIP phone'
 'Jawbone MINI JAMBOX Wireless Bluetooth Speaker' 'Jabra SPEAK 410'
 'Westinghouse Clip-On Gooseneck Lamps' 'Newell 333'
 'Fellowes Desktop Hanging File Manager'
 'Acme Stainless Steel Office Snips'
 'Acco 6 Outlet Guardian Premium Plus Surge Suppressor'
 'Magna Visual Magnetic Picture Hangers' 'Geemarc AmpliPOWER60'
 'Clarity 53712' 'Xerox 1993'
 'Plantronics CS510 - Over-the-Head monaural Wireless Headset System']","['Philadelphia' 'Seattle' 'Jackson' 'Milwaukee' 'Marion' 'Lakewood'
 'Dallas']",4.5
Maureen Fritzler,8,937.0390000000002,40.644792603747824,2014-12-30,2016-11-04,"['DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7'
 'Ibico Ibimaster 300 Manual Binding System' 'Ultra Door Pull Handle'
 'Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector' 'Xerox 216'
 'Eldon Stackable Tray, Side-Load, Legal, Smoke'
 'Wilson Jones Easy Flow II Sheet Lifters'
 'Boston Model 1800 Electric Pencil Sharpener, Gray']",['Toledo' 'Phoenix' 'Miami' 'Columbia' 'Huntsville'],4.5
Maureen Gastineau,10,2350.188,14.327973509501936,2014-10-22,2017-09-29,"['Seth Thomas 14"" Putty-Colored Wall Clock'
 'Micro Innovations Wireless Classic Keyboard with Mouse'
 ""Global Wood Trimmed Manager's Task Chair, Khaki""
 'Logitech G700s Rechargeable Gaming Mouse'
 'Riverside Furniture Stanwyck Manor Table Series' 'Xerox 227'
 'G.E. Longer-Life Indoor Recessed Floodlight Bulbs' 'Xerox 1928'
 'Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish'
 'Shocksock Galaxy S4 Armband']",['Newark' 'Philadelphia' 'Mentor' 'Los Angeles'],1.6
Maureen Gnade,7,1342.282,5.690006739383599,2014-12-26,2016-06-23,"['Compact Automatic Electric Letter Opener'
 'Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page'
 'Holmes 99% HEPA Air Purifier'
 'Tripp Lite TLP810NET Broadband Surge for Modem/Fax'
 'Sensible Storage WireTech Storage Systems' 'Maxell 4.7GB DVD+R 5/Pack'
 'Hoover Shoulder Vac Commercial Portable Vacuum']",['Buffalo' 'Philadelphia' 'Chicago'],5.0
Maurice Satty,15,1613.402,29.729990156028165,2014-03-24,2016-11-12,"['Avery Durable Slant Ring Binders With Label Holder' 'Round Ring Binders'
 'Micropad Numeric Keypads' 'Xerox 212'
 'Office Star Flex Back Scooter Chair with White Frame'
 'Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)'
 'Logitech G13 Programmable Gameboard with LCD Display'
 'Advantus Panel Wall Acrylic Frame' 'Newell 319'
 'Dot Matrix Printer Tape Reel Labels, White, 5000/Box'
 'Colored Envelopes'
 'DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size'
 'Belkin SportFit Armband For iPhone 5s/5c, Fuchsia' 'Avery 474'
 'Adjustable Depth Letter/Legal Cart']",['Mesa' 'Fort Worth' 'Detroit' 'Auburn' 'Fresno' 'Bowling Green'],3.2
Max Engle,13,1908.4532,15.96832799009019,2014-07-12,2017-12-02,"['Premium Transparent Presentation Covers by GBC'
 'Tripp Lite TLP810NET Broadband Surge for Modem/Fax'
 'BOSTON Ranger #55 Pencil Sharpener, Black' 'Rubber Band Ball'
 'BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain'
 'Avery Hole Reinforcements'
 'Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat'
 'Xerox 1949'
 'Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack'
 'Belkin F9G930V10-GRY 9 Outlet Surge'
 'Bevis Round Conference Table Top & Single Column Base'
 ""O'Sullivan Plantations 2-Door Library in Landvery Oak""
 'Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""']",['Aurora' 'Newark' 'Seattle' 'Salem' 'Chicago' 'Dallas' 'Louisville'],3.076923076923077
Max Jones,15,6320.746,31.64848575711738,2015-06-09,2017-12-08,"['Wilson Jones International Size A4 Ring Binders'
 'Embossed Ink Jet Note Cards' ""Eldon Fold 'N Roll Cart System""
 'Xerox 1942' 'GBC DocuBind TL200 Manual Binding Machine'
 'Green Canvas Binder for 8-1/2"" x 14"" Sheets'
 'Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets'
 'Logitech Keyboard K120' 'BIC Brite Liner Highlighters'
 'iHome FM Clock Radio with Lightning Dock' 'Xerox 226'
 'Boston KS Multi-Size Manual Pencil Sharpener' 'Okidata MB760 Printer'
 'Xerox 189' 'APC 7 Outlet Network SurgeArrest Surge Protector']",['Seattle' 'Lancaster' 'Detroit' 'Miami' 'Philadelphia' 'Orem' 'San Diego'],4.266666666666667
Max Ludwig,13,2071.914,43.705244856414346,2016-08-04,2017-12-01,"['Acme 10"" Easy Grip Assistive Scissors' 'Avery 476'
 'Advantus Panel Wall Certificate Holder - 8.5x11' 'Avery 478'
 'Blackstonian Pencils'
 'Imation\xa0Secure+ Hardware Encrypted USB 2.0\xa0Flash Drive; 16GB'
 'Alphabetical Labels for Top Tab Filing'
 'Eldon Spacemaker Box, Quick-Snap Lid, Clear'
 'Plymouth Boxed Rubber Bands by Plymouth' 'Xerox 222'
 'Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection'
 'Easy-staple paper' 'Tenex ""The Solids"" Textured Chair Mats']",['Suffolk' 'Chicago' 'Springfield' 'Toledo' 'Marion' 'Stockton'],5.076923076923077
Maxwell Schwartz,19,3144.678,40.3467804777408,2014-07-04,2017-08-31,"['Staples' 'GBC DocuBind P50 Personal Binding Machine'
 'Acme Kleencut Forged Steel Scissors' 'Okidata C331dn Printer'
 'Tyvek  Top-Opening Peel & Seel Envelopes, Plain White' 'Xerox 1978'
 'Office Star Flex Back Scooter Chair with White Frame'
 ""Acco Six-Outlet Power Strip, 4' Cord Length""
 'Acme Rosewood Handle Letter Opener'
 'Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver '
 'Compact Automatic Electric Letter Opener' 'Panasonic Kx-TS550'
 'Hot File 7-Pocket, Floor Stand'
 'Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red'
 'Xerox 219' 'Southworth Structures Collection'
 'Zipper Ring Binder Pockets' 'Easy-staple paper'
 'Space Solutions Commercial Steel Shelving']","['New York City' 'Columbus' 'Seattle' 'Houston' 'Lancaster' 'Rochester'
 'Richmond' 'San Francisco']",5.157894736842105
Maya Herman,11,2203.7780000000002,38.26236109641524,2014-05-27,2017-09-23,"['Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box'
 'KI Conference Tables' 'Fellowes Officeware Wire Shelving'
 'Master Caster Door Stop, Brown'
 'Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays'
 'Cardinal Holdit Data Disk Pockets' 'Newell 319'
 'Mini 13-1/2 Capacity Data Binder Rack, Pearl' 'Xerox 1899'
 'Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock'
 'Lesro Round Back Collection Coffee Table, End Table']",['Lindenhurst' 'San Diego' 'New York City' 'Glendale' 'Lubbock' 'Seattle'],3.272727272727273
Meg O'Connel,11,1687.0269999999998,23.613862421580425,2015-09-17,2017-09-17,"['Master Caster Door Stop, Brown' '12-1/2 Diameter Round Wall Clock'
 'Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base'
 'Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages'
 'Xerox 216' 'Samsung Replacement EH64AVFWE Premium Headset'
 'Hon 2111 Invitation Series Straight Table'
 'Global Ergonomic Managers Chair' 'Easy-staple paper'
 'Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped'
 'Eldon Gobal File Keepers']","['New York City' 'Chicago' 'Los Angeles' 'San Antonio' 'Roswell'
 'Philadelphia' 'Spokane']",4.2727272727272725
Meg Tillman,10,2890.139,35.74068904951257,2015-11-06,2017-11-11,"['Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2' 'UniKeep View Case Binders'
 'Akro Stacking Bins' 'Advantus Motivational Note Cards'
 'Office Impressions End Table, 20-1/2""H x 24""W x 20""D' 'Xerox 214'
 'It\'s Hot Message Books with Stickers, 2 3/4"" x 5""'
 'Belkin OmniView SE Rackmount Kit' 'Avery File Folder Labels'
 'Panasonic KX T7736-B Digital phone']",['Scottsdale' 'Jackson' 'Port Arthur' 'New York City' 'San Francisco'],4.4
Melanie Seite,5,370.34799999999996,32.149100899100894,2014-01-09,2016-10-04,"['Newell 312' 'Memorex Micro Travel Drive 8 GB'
 '12-1/2 Diameter Round Wall Clock' 'Acco 3-Hole Punch'
 'Bush Andora Conference Table, Maple/Graphite Gray Finish']",['Laredo' 'Los Angeles' 'Rochester' 'Baltimore'],4.2
Michael Chen,14,3805.714,46.6525592305192,2014-07-05,2017-12-29,"['NETGEAR AC1750 Dual Band Gigabit\xa0Smart WiFi Router' 'Avery 516'
 'Xerox 1995'
 'Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables'
 'Ideal Clamps' 'Executive Impressions 14""'
 'Ibico Hi-Tech Manual Binding System'
 'Boston Home & Office Model 2000 Electric Pencil Sharpeners' 'Newell 31'
 'Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""'
 'Eureka The Boss Lite 10-Amp Upright Vacuum, Blue'
 'GBC VeloBinder Manual Binding System'
 'Executive Impressions 14"" Contract Wall Clock with Quartz Movement'
 'Mini 13-1/2 Capacity Data Binder Rack, Pearl']","['Jackson' 'North Las Vegas' 'New York City' 'Los Angeles' 'Pasco'
 'Dallas']",4.0
Michael Dominguez,8,1204.91,1.0597199041407457,2014-12-02,2017-11-24,"['SAFCO Boltless Steel Shelving'
 'Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black'
 'Newell 343' '12-1/2 Diameter Round Wall Clock' 'Newell 323'
 'Avery Durable Slant Ring Binders' 'DAX Wood Document Frame'
 'Fellowes 8 Outlet Superior Workstation Surge Protector']",['Indianapolis' 'Corpus Christi' 'Philadelphia' 'Asheville' 'Laurel'],3.75
